Customer,CustomerName,CustomerFullName,BPCustomerName,BPCustomerFullName,CreatedByUser,CreationDate,AddressID,CustomerClassification,VATRegistration,CustomerAccountGroup,AuthorizationGroup,DeliveryIsBlocked,PostingIsBlocked,BillingIsBlockedForCustomer,OrderIsBlockedForCustomer,InternationalLocationNumber1,IsOneTimeAccount,TaxJurisdiction,Industry,TaxNumberType,TaxNumber1,TaxNumber2,TaxNumber3,TaxNumber4,TaxNumber5,TaxNumber6,CustomerCorporateGroup,Supplier,NielsenRegion,IndustryCode1,IndustryCode2,IndustryCode3,IndustryCode4,IndustryCode5,Country,OrganizationBPName1,OrganizationBPName2,CityName,PostalCode,StreetName,SortField,FaxNumber,BR_SUFRAMACode,Region,TelephoneNumber1,TelephoneNumber2,AlternativePayerAccount,DataMediumExchangeIndicator,VATLiability,IsBusinessPurposeCompleted,ResponsibleType,FiscalAddress,NFPartnerIsNaturalPerson,DeletionIndicator,Language,TradingPartner,DeliveryDateTypeRule,ExpressTrainStationName,TrainStationName,InternationalLocationNumber2,InternationalLocationNumber3,CityCode,County,CustomerHasUnloadingPoint,CustomerWorkingTimeCalendar,IsCompetitor,TaxInvoiceRepresentativeName,BusinessType,IndustryType,TW_CollvBillingIsSupported,AlternativePayeeIsAllowed,FreeDefinedAttribute01,FreeDefinedAttribute02,FreeDefinedAttribute03,FreeDefinedAttribute04,FreeDefinedAttribute05,FreeDefinedAttribute06,FreeDefinedAttribute07,FreeDefinedAttribute08,FreeDefinedAttribute09,FreeDefinedAttribute10,PaymentReason,CustomerConditionGroup1,CustomerConditionGroup2,CustomerConditionGroup3,CustomerConditionGroup4,CustomerConditionGroup5,IsSalesProspect,PaymentIsBlockedForCustomer,IsConsumer,DataControllerSet,DataController1,DataController2,DataController3,DataController4,DataController5,DataController6,DataController7,DataController8,DataController9,DataController10,BusinessPartnerName1,BusinessPartnerName2,BusinessPartnerName3,BusinessPartnerName4,BPAddrCityName,BPAddrStreetName,AddressSearchTerm1,AddressSearchTerm2,DistrictName,POBoxDeviatingCityName,BusinessPartnerFormOfAddress,BR_ICMSTaxPayerType
0000000473,Test for Arch. Sales Order Test for Arch. Sales Order, Test for Arch. Sales OrderTest for Arch. Sales Order/76135 Karlsruhe,Test for Arch. Sales Order Test for Arch. Sales Order,Test for Arch. Sales Order Test for Arch. Sales Order,GILBERTJ,2016-06-22,0000032124,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Test for Arch. Sales Order,Test for Arch. Sales Order,Karlsruhe,76135,Hirschstraße 144,JG,,,,,,,,false,,,,true,false,DE,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Test for Arch. Sales Order,Test for Arch. Sales Order,,,Karlsruhe,Hirschstraße,JG,,,,,
0000000474,PA, PA/69181 Leimen,PA,PA,ANDREACCHI,2016-06-24,0000032148,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,PA,,Leimen,69181,,PA,,,,,,,,false,,,,false,false,DE,PA03,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,PA,,,,Leimen,,PA,,,,,
0000000475,PA, PA/77777 Stuttgart,PA,PA,ANDREACCHI,2016-06-24,0000032155,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,PA,,Stuttgart,77777,,PA,,,,,,,,false,,,,false,false,DE,PA01,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,PA,,,,Stuttgart,,PA,,,,,
0000000476,PA01, PA01/10000 Berlin,PA01,PA01,KALKE,2016-06-26,0000032186,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,PA01,,Berlin,10000,,PA01,,,,,,,,false,,,,false,false,DE,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,PA01,,,,Berlin,,PA01,,,,,
0000000477,PA01, PA01/10000 Berlin,PA01,PA01,KALKE,2016-06-26,0000032188,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,PA01,,Berlin,10000,,PA01,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,PA01,,,,Berlin,,PA01,,,,,
0000000478,nn,Herr nn/10000 Berlin,nn,nn,KALKE,2016-06-26,0000032192,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,nn,,Berlin,10000,,PA01,,,,,,,,false,,,,true,false,DE,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,nn,,,,Berlin,,PA01,,,,0002,
0000000479,PA01,Firma PA01/69434 Hirschhorn,PA01,PA01,KALKE,2016-06-27,0000032203,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,PA01,,Hirschhorn,69434,,PA01,,,,,,,,false,,,,false,false,DE,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,PA01,,,,Hirschhorn,,PA01,,,,0003,
0000000480,PA01,Herr und Frau PA01/69434 Hirschhorn,PA01,PA01,KALKE,2016-06-27,0000032205,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,PA01,,Hirschhorn,69434,,PA01,,,06,,,,,false,,,,false,false,DE,PA01,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,PA01,,,,Hirschhorn,,PA01,,,,0004,
0000000481,AL Test Customer, AL Test Customer/64625 Bensheim,AL Test Customer,AL Test Customer,LEHNING,2016-06-27,0000032209,,DE888888888,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,AL Test Customer,,Bensheim,64625,Albert-Einstein-Allee 3,CCS,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,AL Test Customer,,,,Bensheim,Albert-Einstein-Allee,CCS,,,,,
0000000486,C0001_1,Company C0001_1/20100 shanghai,C0001_1,C0001_1,I071088,2016-06-28,0000032260,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,C0001_1,,shanghai,20100,chenhui road 1001,C0001_1,61063666,,,61083232-3232,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,C0001_1,,,,shanghai,chenhui road,C0001_1,,,,0003,
0000000487,C0001_2,Company C0001_2/20100 shanghai,C0001_2,C0001_2,I071088,2016-06-28,0000032262,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,C0001_2,,shanghai,20100,gaoke middle road 201,C0001_2,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,C0001_2,,,,shanghai,gaoke middle road,C0001_2,,,,0003,
0000000488,C0001_3,Company C0001_3/20103 shanghai,C0001_3,C0001_3,I071088,2016-06-28,0000032266,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,C0001_3,,shanghai,20103,test road 1002,C0001_3,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,C0001_3,,,,shanghai,test road,C0001_3,,,,0003,
0000000489,Cust_Share,Company Cust_Share/20100 SHANGHAI,Cust_Share,Cust_Share,I071088,2016-06-28,0000032268,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Cust_Share,,SHANGHAI,20100,CHENHUI 1001,C0001_4,,,,,,,,false,true,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Cust_Share,,,,SHANGHAI,CHENHUI,C0001_4,,,,0003,
0000000490,C0001_5,Company C0001_5/20100 shanghai,C0001_5,C0001_5,I071088,2016-06-28,0000032273,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,C0001_5,,shanghai,20100,chenhui 1001,C0001_5,61083666,,,61083232,137953777882,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,C0001_5,,,,shanghai,chenhui,C0001_5,,,,0003,
0000000492,Test1234, Test1234/560079 Bangalore,Test1234,Test1234,JEET,2016-06-30,0000032328,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,Test1234,,Bangalore,560079,,123456,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,true,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Test1234,,,,Bangalore,,123456,,,,,
0000000493,1089TEST DATA PRANOTI DPP TEST BP FOR C,Company 1089TEST DATA PRANOTIDPP TEST BP FOR CTEST ORG BP/560066 banglore,1089TEST DATA PRANOTI DPP TEST BP FOR C,1089TEST DATA PRANOTI DPP TEST BP FOR C TEST ORG BP,C5210258,2016-06-20,0000032361,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,1089TEST DATA PRANOTI,DPP TEST BP FOR C,banglore,560066,,1089,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,1089TEST DATA PRANOTI,DPP TEST BP FOR C,TEST ORG BP,,banglore,,1089,,,,0003,
0000000496,COMPANY,Company COMPANY/00000 Galway,COMPANY,COMPANY,CONNOLLYN,2016-07-02,0000032379,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IE,COMPANY,,Galway,00000,,COMPANY,,,G,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,COMPANY,,,,Galway,,COMPANY,,,,0003,
0000000497,FirstName LastName,Mr. FirstName LastName/00000 Galway,FirstName LastName,FirstName LastName,CONNOLLYN,2016-07-02,0000032383,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IE,FirstName LastName,,Galway,00000,,NAME,,,G,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,FirstName LastName,,,,Galway,,NAME,,,,0002,
0000000505,Test1234, Test1234/560079 Bangalore,Test1234,Test1234,JEET,2016-07-04,0000032411,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,Test1234,,Bangalore,560079,,123456,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,true,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Test1234,,,,Bangalore,,123456,,,,,
0000000506,Perf_test,Company Perf_test/20100 shanghai,Perf_test,Perf_test,I071088,2016-07-04,0000032415,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Perf_test,,shanghai,20100,chenhui 1001,PERF,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Perf_test,,,,shanghai,chenhui,PERF,,,,0003,
0000000511,株式会社いろは商事, 株式会社いろは商事/01030007 中央区日本橋浜町,株式会社いろは商事,株式会社いろは商事,UESAKO,2016-07-06,0000032460,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,株式会社いろは商事,,中央区日本橋浜町,01030007,1-2-3,SAKO,,,13,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,株式会社いろは商事,,,,中央区日本橋浜町,1-2-3,SAKO,TEST,,,,
0000000521,ztest,Company ztest/20122 shanghai,ztest,ztest,I071088,2016-07-21,0000032698,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,ztest,,shanghai,20122,,TEST,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,ztest,,,,shanghai,,TEST,,,,0003,
0000000522,ztest,Company ztest/20122 shanghai,ztest,ztest,I071088,2016-07-21,0000032700,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,ztest,,shanghai,20122,,TEST,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,ztest,,,,shanghai,,TEST,,,,0003,
0000000523,Test, Test/201301 Test,Test,Test,GARGRA,2016-07-21,0000032720,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,Test,,Test,201301,,TEST,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Test,,,,Test,,TEST,,,,,
0000000531,ZH001,Company ZH001/20122 shanghai,ZH001,ZH001,I071088,2016-07-26,0000032836,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,ZH001,,shanghai,20122,,ZZZ,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,ZH001,,,,shanghai,,ZZZ,,,,0003,
0000000532,Japan HQ, Japan HQ/10000000 tokyo,Japan HQ,Japan HQ,NIR,2016-08-01,0000033091,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,Japan HQ,,tokyo,10000000,,JAPANHQ,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Japan HQ,,,,tokyo,,JAPANHQ,,,,,
0000000533,Japan Sub1, Japan Sub1/10000000 tokyo,Japan Sub1,Japan Sub1,NIR,2016-08-01,0000033093,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,Japan Sub1,,tokyo,10000000,,JAPANSUB1,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Japan Sub1,,,,tokyo,,JAPANSUB1,,,,,
0000000534,Japan Sub2, Japan Sub2/10000000 tokyo,Japan Sub2,Japan Sub2,NIR,2016-08-01,0000033095,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,Japan Sub2,,tokyo,10000000,,JAPANSUB2,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Japan Sub2,,,,tokyo,,JAPANSUB2,,,,,
0000000536,Susi Büromieter 1, Susi Büromieter 1/12345 Walldorf,Susi Büromieter 1,Susi Büromieter 1,BIBERK,2016-08-05,0000033202,,,DEBI,DPP,,true,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Susi Büromieter 1,,Walldorf,12345,Haupt Street 0001,BÜROMIETER,,,,,,,,false,true,,,false,true,DE,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Susi Büromieter 1,,,,Walldorf,Haupt Street,BÜROMIETER 1,,,,,
0000000537,Willi Büromieter 2, Willi Büromieter 2/12345 Walldorf,Willi Büromieter 2,Willi Büromieter 2,BIBERK,2016-08-05,0000033206,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Willi Büromieter 2,,Walldorf,12345,Haupt Street 0001,BÜROMIETER,,,,,,,,false,,,,false,false,DE,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Willi Büromieter 2,,,,Walldorf,Haupt Street,BÜROMIETER 2,,,,,
0000000538,Klara Wohnungsmieter 1, Klara Wohnungsmieter 1/12345 Walldorf,Klara Wohnungsmieter 1,Klara Wohnungsmieter 1,BIBERK,2016-08-05,0000033210,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Klara Wohnungsmieter 1,,Walldorf,12345,Haupt Street 0001,WOHNUNGSMI,,,,,,,,false,,,,false,false,DE,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Klara Wohnungsmieter 1,,,,Walldorf,Haupt Street,WOHNUNGSMIETER 1,,,,,
0000000539,Egon Wohnungsmieter 2, Egon Wohnungsmieter 2/12345 Walldorf,Egon Wohnungsmieter 2,Egon Wohnungsmieter 2,BIBERK,2016-08-05,0000033214,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Egon Wohnungsmieter 2,,Walldorf,12345,Haupt Street 0001,WOHNUNGSMI,,,,,,,,false,,,,false,false,DE,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Egon Wohnungsmieter 2,,,,Walldorf,Haupt Street,WOHNUNGSMIETER 2,,,,,
